date,Mkt-RF,SMB,HML,RMW,CMA,MOM,RF
2023-06-16,-0.003374226977205387,-0.0025147647546429792,-2.789319854710863e-06,0.003356031541361073,0.004540264991872364,-0.0025007968705094198,0.00020099206576271663
2023-06-20,-0.004156699772586539,-0.0027547469621315933,-0.01077040487670448,0.006616219164796641,-0.009777144066508864,0.0027977355889978604,0.00020138888132004512
2023-06-21,-0.004698794462788371,0.002909578869608968,0.002695449780692082,0.005168035736532121,0.006110759745558,0.013029127914954265,0.0002037698503524538
2023-06-22,0.001259579741951978,-0.011399200221567292,-0.017948043772041455,0.008567921742022377,-0.012732248450977306,0.0070060491138188505,0.0002037698503524538
2023-06-23,-0.008050887381468813,-0.006947895477503311,-0.0020879538032443547,-0.0017606436998687386,0.0010086341538696492,0.005336089654834005,0.0002038888893430195
2023-06-26,-0.003294098484427217,0.010961356133550225,0.014344482110272075,-0.008377260154101963,0.010895737088751932,-0.006853171454511222,0.00020456350038922024
2023-06-27,0.010548985491316033,0.0066645971659467056,-0.004926547701118394,0.0017568687852673997,-0.008162563951997485,-0.004706967775282601,0.00020555554874359614
2023-06-28,-0.0004605200698849741,0.00124804462968324,-0.0018334859727966283,-0.0009467568720804012,-0.002445156045049683,-0.0022641773228749464,0.00020515873318626766
2023-06-29,0.0052916552049815544,0.009719031752464226,0.011402183907467441,-0.003628063204116734,0.007084736433212118,-0.0031445669625405383,0.00020535715042598664
2023-06-30,0.010591528057309767,-0.008771624597307931,-0.008160658638125486,0.0049524130267228385,-0.006407546728685259,0.005635369136412887,0.00020448412214006697
2023-07-03,0.0033748729654079616,0.0024888798037294583,0.00805707349414847,0.0003799205980910339,-0.0046114797588606826,-0.015261106030346557,0.0002041666659097823
2023-07-05,-0.0015857900657049325,-0.010485238012891477,-0.005132329299001998,0.0014500892165714347,-0.0020219360998771484,-0.002500711725119663,0.0002060714222135998
2023-07-06,-0.01118771602549296,-0.001692486927078768,-0.0015302894934119335,0.0022447449315154636,0.004645719689557688,0.0017169112489843798,0.0002068650722503662
2023-07-07,-2.571796272032132e-05,0.012273484929165735,0.008959422967031583,-0.005989342191306915,0.0009336097003442754,-0.0039649131510600365,0.0002068650722503662
2023-07-10,0.004223403617877815,0.008370334261533753,-0.004257352549076607,-0.003971502804817307,0.002017694723202227,0.01039921735436087,0.00020734126605684796
2023-07-11,0.00853926018764877,0.0033910614670841967,0.008806874884740563,-0.007137667095628434,0.001213081887230235,-0.006354609440892932,0.00020805555676657055
2023-07-12,0.007191668078550878,0.0028349417824459575,-0.0015741191980847263,-0.001841643448702861,-0.006351376355332566,0.0024793909067267923,0.00020753968329656692
2023-07-13,0.009040205966730476,-0.000842262639005267,-0.004103050161540248,-0.0016881474616985467,-0.006506024325051173,-0.0025204024659836524,0.00020726190672980415
2023-07-14,-0.0024870133228242055,-0.007679006167030299,-0.015342613996811423,0.007051187308619379,-0.0041765830038533215,0.005346849491263564,0.00020694445049951947
2023-07-17,0.002711065415498662,0.0036173834345539736,-0.0022406867051928707,-0.003253172175321858,-0.0046572482848964225,0.004850204186297711,0.00020765872228713263
2023-07-18,0.005934137990004544,0.008380559649151256,0.009909352679978355,-0.0018044506996774661,0.0037291673884271223,-0.008446493939312615,0.0002082539740062895
2023-07-19,0.003844184813379939,0.0052676602554576415,0.012875388287880181,-0.005040902074441335,-0.00027120698265019685,-0.01636787756468565,0.00020813491609361436
2023-07-20,-0.005526164830761999,-0.0008019764077687131,0.017399333547567397,-0.003158217293300432,0.03179902665142686,0.002152264950430219,0.00020805555676657055
2023-07-21,0.0002846628494421546,-0.004417577852346675,0.0009814515581668451,0.0005079312378705741,0.0001967113589236403,-0.003467508245469337,0.0002082539740062895
2023-07-24,0.0034452582714324786,0.001487611863387505,0.00879653973052048,0.000826409725905872,0.001636307723204603,-0.011511514604303177,0.00020833333333333332
2023-07-25,0.000840314738321685,-0.0020146125781311613,-0.008571110525244216,0.005288851419823694,-0.005165003626237083,0.007849524502444418,0.0002089285661303808
2023-07-26,0.003935330831826112,0.004267965473952301,0.009069542269308182,-0.006638403387642594,0.007927410343695006,-0.012245202191775323,0.00020904762404305594
2023-07-27,-0.007456247446743896,-0.004791124439534771,-0.003479309314801081,0.0011071342785963691,-0.0006739887195821564,0.012569684629847989,0.00020904762404305594
2023-07-28,0.009596823700819188,0.0004195848431689606,-0.0062013513086673485,-0.0005683208994156363,-0.012879598659856233,-0.0015464086560064913,0.0002085317505730523
2023-07-31,0.00236357648832004,0.006420040923322009,0.002507082513131817,-0.0034709127839127963,-0.0029629997667885025,0.003095009625315788,0.0002082539740062895
2023-08-01,-0.00439742905280935,-0.002303504007423924,-0.0008694550310761303,0.0007376584019953888,0.0018082704256455187,0.005726447647347524,0.00020873016781277126
2023-08-02,-0.01317509572867758,0.00311831384639155,0.006867041827692967,0.0037096460280736827,0.012524282858086752,-0.005709407662339301,0.00020873016781277126
2023-08-03,-0.0018232438453787045,-0.0015234484627936894,-6.78539017921892e-05,-0.0016641480266650292,-0.004436121303915265,-0.0017035955312339221,0.00020865078956361802
2023-08-04,-0.001183677856129601,0.0012962474546000544,-0.004134583977195047,0.003361712682029847,-0.011873589973990212,0.00022144184130502473,0.00020845237232389904
2023-08-07,0.010622060330974275,-0.005860334398444232,0.00014944401788880533,-0.0013095273541236987,0.0022706113474173627,0.0016829742340480052,0.00020873016781277126
2023-08-08,-0.0048117296613442734,-0.0016135601494857068,-0.0006866608069821516,0.010501375611982923,0.0023338265827796204,0.0021042078185357174,0.00020932540060981873
2023-08-09,-0.006958864660055302,0.0011596879342187123,0.0013973029639201212,0.00497814230676817,0.0037950959797961297,-0.0020357977391244307,0.0002095238178495377
2023-08-10,0.00027096636920741527,-0.0031429748958262662,-0.004597137147265135,-0.0008837360477722462,-0.0015941866838437976,-0.002502891253429321,0.00020904762404305594
2023-08-11,-0.000841662259050911,0.001263833647273053,0.007905574052533487,-0.002097027976305459,0.004410508603197491,-0.003592016068947311,0.0002089285661303808
2023-08-14,0.004495882651226573,-0.008739975770216282,-0.015540791722194816,0.007842231672475192,-0.0064485964879703395,0.014819936895889483,0.00020912698337009975
2023-08-15,-0.012619037527288728,-0.0013811248345058699,-0.009321872695689385,0.004751330039625145,0.0035811448789098664,0.010361198880617812,0.0002095238178495377
2023-08-16,-0.008446181953494116,-0.0015134541425479223,0.003797812812222557,0.0011929178784426467,0.007012623650496114,-0.001242853511375385,0.0002097222161671472
2023-08-17,-0.007861068995261398,-0.0016303272464319053,0.007046350511070519,0.003147780552573737,0.004621390941415369,-0.00915777389094639,0.00020944443960038442
2023-08-18,8.480956873501173e-05,0.003062380770186253,0.00018876909071582654,0.0003897625909600102,0.00015031017233825414,0.003343557087334952,0.00020944443960038442
2023-08-21,0.006068621291466404,-0.009276870435238196,-0.014816447747657615,0.012542428150234725,-0.012216749621445956,0.011430425310396444,0.0002095238178495377
2023-08-22,-0.004088666810550084,-0.0012688411810143655,-0.007867658696815046,0.0031512206063504236,-0.004535625809147507,0.005743377135006882,0.00021011905064658514
2023-08-23,0.010300397454268294,-0.0005106557286503818,-0.00437005928273671,-0.0029619405912434584,-0.004070095975102185,0.0021504324371359775,0.00021011905064658514
2023-08-24,-0.011961447317275229,0.0030273063966634057,0.012694410058685473,0.0003783211058891577,0.013495543344394768,-0.006371397258722627,0.0002104365068768698
2023-08-25,0.005383231884479097,-0.0039789791444565965,-0.007208303338156567,0.0025728213464010032,-0.005891078781319156,0.0020813906424140102,0.00021091270068335157
2023-08-28,0.006297853389279578,0.0023815486518167584,0.0010174737345201978,-7.867016707901499e-05,0.001016901630806661,-0.0018612656643349247,0.00021123015691363621
2023-08-29,0.015018937994458371,-0.002973127438491886,-0.006942628202043957,0.004777871416179618,-0.010401069613624568,0.002717557937415689,0.00021111111792307052
2023-08-30,0.002863929408582394,-0.0007710694149949213,-0.003965624908792341,-0.0020179851433693185,0.0014561076229935746,0.0050055060548065125,0.00021091270068335157
2023-08-31,-0.002057472596153824,0.000705678528471852,-0.0014675520024277676,-0.0020463943669493546,-0.006620516123179763,0.0027730889303328636,0.00021023808963715085
2023-09-01,0.0019856030686167953,0.008851499435261955,0.006401485296279387,-0.0075350997510766834,0.0022142334676119478,0.003746307420552655,0.00020904762404305594
2023-09-05,-0.005574964260390987,-0.019948342618981502,-0.011019950008062565,0.007023532929997496,-0.014615121392031652,-0.0031446739200021966,0.00020944443960038442
2023-09-06,-0.0051649684690224604,0.002172611679209067,0.0020466336524895086,-0.0024164846950925144,0.002947846860573024,0.008089416473282663,0.0002103174678863041
2023-09-07,-0.000650550250880676,-0.009511271101065729,-0.004012337696926122,-0.0006474568102188502,-0.0016929598287335828,0.00022284868734325815,0.00020964285684010338
2023-09-08,0.0009230426143756346,-0.002618960460007731,0.005711202351642796,-0.0009573701504103518,-0.00039399894627482044,-0.0007352821134495799,0.00021003969131954133
2023-09-11,0.007329214540199992,-0.009224477920786452,-0.011618531000694404,0.003883631354359608,-0.012683230159884545,-0.002837211585648476,0.00021003969131954133
2023-09-12,-0.00367257148107455,0.004357070915775586,0.01802830524039435,-0.006698405036932735,0.009904336041748125,-0.005333801802318494,0.00021051586620391362
2023-09-13,0.0012940494620703486,-0.009219752630947958,-0.00599481542340638,0.005974505740726554,-0.00785350962045298,-0.00024171033329081944,0.00021051586620391362
2023-09-14,0.00896345686478503,0.007488582572589974,0.007407806263866801,-0.0021672609407009345,0.002841076654382149,-0.0061269162665923416,0.00021011905064658514
2023-09-15,-0.01271825480316444,0.004266413031518739,0.012549291596196957,-0.0028627507552361816,0.010113678368975807,-0.006796913377161219,0.00021023808963715085
2023-09-18,-0.001777293116160447,-0.004564246431891888,-0.00023942190924288462,0.0006483653126746407,0.0032100175998870384,0.01236189718529101,0.0002103174678863041
2023-09-19,-0.0030234050784024753,0.00023546542723036114,0.001977926434582749,0.0007942301706771217,0.0033844933990469944,-0.0019007442030349534,0.00021071428344363258
2023-09-20,-0.009229025708698615,0.002623235366002942,0.004666461837003019,-0.0012809229682548967,0.007847941411545576,-0.004023928807189905,0.00021091270068335157
2023-09-21,-0.01766303161520128,0.001441481447060959,0.0049836303856325235,0.004459514029598485,0.004406521436484748,0.003569182934310647,0.00021051586620391362
2023-09-22,-0.003706747030345372,-0.0004109000806801458,-0.005885016288476522,0.0031244950319479123,-0.0005660992007560225,0.00816550096706742,0.00021051586620391362
2023-09-25,0.004070133243273365,-0.00012992760471378876,-0.0008641334217361733,0.0023744573684225177,-0.0031254337050858534,0.0012308735564346951,0.00021083334135630776
2023-09-26,-0.014410546764116844,-0.00027834958704553263,0.0005224251280570996,0.0024357395999529442,0.004777214578988611,0.0027722743893296795,0.00021130951624068002
2023-09-27,0.0013036518847362492,0.004593179999113371,-0.0013129661427278313,0.0004152958619188243,-0.001504266608145713,0.011681216472394422,0.00021150793348039898
2023-09-28,0.006664218477708673,0.004291967390774494,-0.0022390960722560036,-0.0016598218273673618,-0.0029080093696757367,0.0018766987476916165,0.00021063492411658877
2023-09-29,-0.0030814492964387997,-0.00028123327549724316,-0.00414188760330549,0.0009553004324868357,-0.007688271747700223,-0.010377825623228733,0.0002103174678863041
2023-10-02,-0.0025950320076172807,-0.012803454711963102,-0.02141152331845411,0.012993456454202431,-0.013523629251455001,0.013188233014157984,0.00021091270068335157
2023-10-03,-0.01519469831122601,-0.002842068668380361,0.0031268305531309843,0.005153011094936629,0.007220771747726642,-0.004930431049941175,0.00021190476795983693
2023-10-04,0.008092579181681383,-0.005120459232701396,-0.010770978816134189,8.489065401403456e-05,-0.008156049539305595,0.0011531138564929025,0.00021170635072011797
2023-10-05,-0.00236385150345796,0.0008177074292754865,0.004561879315572266,-0.004238132362539568,0.0006228632794112532,-0.002303515843964896,0.00021130951624068002
2023-10-06,0.01138851116088259,-0.005932681675457691,-0.0077090823019128904,0.0022346159870142365,-0.007022873477136015,0.008179632472447993,0.0002122222241901216
2023-10-09,0.006240063539787513,5.425959288710407e-05,0.0024911073184958115,0.0036477831737679227,-0.0009104680946712823,0.00024104827204647367,0.0002122222241901216
2023-10-10,0.0066135603213164675,0.005646835614703383,0.004122830427072259,-0.004997705702416971,0.0017815890445651962,-0.0037465047418250626,0.00021123015691363621
2023-10-11,0.0035371187365851476,-0.0032078842879401793,-0.0038713234925367404,0.0036228481947445743,-0.005768573583409115,0.005413974691963431,0.00021170635072011797
2023-10-12,-0.00945693812524041,-0.010917562279115011,-0.004877788084272778,0.006392257701856549,-0.0042330807767213055,0.0017343859342019187,0.00021170635072011797
2023-10-13,-0.0052256770508687985,-0.004018820144523321,0.0077272794425104025,-0.0006570290284872169,0.008612234049231986,-0.006263591178846348,0.00021142857415335517
2023-10-16,0.012229221134145703,0.007007059413425835,-0.0007260057227032966,-0.0012517418557364633,-0.003409848738921325,-0.003389174801708153,0.00021142857415335517
2023-10-17,0.0011714938900470291,0.012165572275242254,0.01026428741329098,-0.007048808719620268,0.003846390381010447,-0.0040119211390447825,0.00021190476795983693
2023-10-18,-0.01568870022388956,-0.005384626365356608,-0.0018508821066147256,0.004678721708080804,0.005765252808755103,0.0021185230504191382,0.00021150793348039898
2023-10-19,-0.009706074138644783,-0.0052574380620537715,0.0013218347884387926,-0.0018321998482439539,0.0024918783006104683,0.005581366639025689,0.00021071428344363258
2023-10-20,-0.012608775247265213,0.0009343905798227248,-0.001861981082301522,0.0014658500691485717,0.007299427550181006,0.004218693030692871,0.0002103174678863041
2023-10-23,-0.002376886407628472,-0.007349153585022887,-0.012432554028209331,0.008243090434304145,-0.00833330656021929,0.009986017816941667,0.00021003969131954133
2023-10-24,0.007830340989678667,-0.0019462596887137636,0.00016139275605665977,0.0002779151655575435,5.0058334083289205e-05,0.0013992237677328241,0.00021063492411658877
2023-10-25,-0.015354595143032128,-0.00014522685286040907,0.005240017335731056,0.012133295755090163,0.001927886457348569,-0.009797530765072511,0.00021091270068335157
2023-10-26,-0.009738125334487903,0.01573744010722977,0.0226759080431316,-0.015360520898628204,0.013207637782181899,-0.012067921404798555,0.0002103174678863041
2023-10-27,-0.005831772878246315,-0.008839283973777323,-0.02131943586263121,0.002620210234530078,-0.021010390772234516,0.013696582882429137,0.00021051586620391362
2023-10-30,0.011189004598734505,-0.0037701297170504968,0.0020740133865664416,-0.005080784188643821,0.002968696783176652,0.0052726795263522116,0.00021083334135630776
2023-10-31,0.006766727955589136,0.001162804243983128,0.006109287925887142,-0.006368258377854929,0.0014915894173283782,-0.00453140039205379,0.00021111111792307052
2023-11-01,0.009862035650726741,-0.006444174463143281,-0.009140817273810069,0.0010034077510487766,-0.012374554562084009,0.01817788761089421,0.0002103174678863041
2023-11-02,0.01921300656218834,0.008935195211433784,0.010951047116791346,-0.007557291855277964,0.001509864113633956,-0.013857495385106451,0.00020912698337009975
2023-11-03,0.011119837506337753,0.01640706616555388,0.012860808588564681,-0.009124378425539792,0.0016281572482146327,-0.008831077490292643,0.00020845237232389904
2023-11-06,-0.00029855679152516893,-0.01308570337373362,-0.0112666244550854,0.008512767260773425,-0.0041924582737087315,0.010782401882853674,0.00020873016781277126
2023-11-07,0.0020330132542423305,-0.00673998030876129,-0.010822155465822974,-0.0013597379578937463,-0.009648546102018957,0.00450631816539693,0.00020924602236066547
2023-11-08,-0.0005878242298464467,-0.008514955922724577,-0.007944865862953425,0.003106089838505147,-0.0012291244228748353,0.010340481592753794,0.00020904762404305594
2023-11-09,-0.009537163389312578,-0.00555495703526143,-0.0013745107297481723,-0.00045598457362291955,0.003106170614725831,0.008893860632188494,0.00020884920680333698
2023-11-10,0.013958444193634404,-0.0040089027213196776,-0.006669098382308253,0.0026769111558994155,-0.007716506818586561,0.011735668385734303,0.00020833333333333332
2023-11-13,0.0003070590542858505,-0.0029355486079985695,-0.0051355305719227775,0.00492090569981244,0.000887946036894858,0.002180269091694815,0.00020873016781277126
2023-11-14,0.021742694235498027,0.03353943109115855,0.017050427971243093,-0.014986690349632042,-0.0031700909074715115,-0.017099752405570254,0.00020845237232389904
2023-11-15,0.001214716076073863,0.00531976589869084,0.010805162735523325,-0.005412742999043432,0.004624234915952171,-0.013681392572392691,0.0002085317505730523
2023-11-16,-0.0009523276378923677,-0.014376455567179926,-0.002233469868216146,-0.005783385931151031,0.003118371345072817,0.00590473105023599,0.00020805555676657055
2023-11-17,0.0023040608238396524,0.01105277453074216,0.007358376183625587,-0.006196264085023247,0.0010488622955652296,-0.0020032631334109784,0.00020765872228713263
2023-11-20,0.007077316649040795,-0.003127700978795094,-0.007678005017532505,0.0018456439554882988,-0.006227655387264756,0.005631614321768107,0.00020785713952685162
2023-11-21,-0.002397046302326298,-0.010973643164641,-0.0040369685499290035,0.00499705768855452,0.004246635355789757,0.0023115266416992427,0.0002085317505730523
2023-11-22,0.004380910804878486,0.002144647608476864,0.0004130477084175483,-0.004713940425596687,-0.0020631244559550068,-0.0009197240346742828,0.0002089285661303808
2023-11-24,0.0013123313904236944,0.002775791618339761,0.0024125276422596494,-0.0018972532622321882,0.001237303823775757,-0.003105163111117168,0.00020845237232389904
2023-11-27,-0.0017605095787643192,-0.0022166668245501616,-0.0022823904097592834,-0.0002610286113814513,-0.0018992775769616232,0.005574621992443406,0.00020865078956361802
2023-11-28,0.001068363014495801,-0.004273708140658233,-0.00033946043420732567,0.0015412344561994925,-0.004218759299954723,-0.007492105833693431,0.00020873016781277126
2023-11-29,3.9007769316232844e-05,0.005400180827665197,0.008146651536491108,-0.012297144678772394,0.005163092303910675,-0.007496823308449925,0.00020793649885389538
2023-11-30,0.004072563267310193,-0.0010418661702136412,0.004232052266771252,-0.004488451340819729,0.008082784736013678,-0.00048101338430411606,0.00020785713952685162
2023-12-01,0.0072357286980799865,0.02329296909931148,0.01339506164680185,-0.012119955840309246,0.009247071034888168,-0.01969484660298329,0.00020694445049951947
2023-12-04,-0.00476022757790023,0.01671539185062933,0.009958258372729567,-0.007553386532908673,0.010003456412696074,-0.008128256745192564,0.00020726190672980415
2023-12-05,-0.001029435471270453,-0.014599753334402648,-0.010354379286756508,0.010540346912182303,-0.005611420219275012,0.012001918738231882,0.00020805555676657055
2023-12-06,-0.004202287005188829,0.004232380455587227,0.003173948153358758,-0.0009176685625331936,0.0055272815000065425,-0.010346639188300196,0.00020805555676657055
2023-12-07,0.008029548246023773,0.001927233151319466,-0.0003080265065013984,0.0016713510377190637,-0.006519991432463396,-0.0032026756672711,0.00020765872228713263
2023-12-08,0.004120531797546787,0.0009507877689322406,0.0017271530692377574,-0.003308173498908188,-0.001890028402210039,0.0029861738498796085,0.00020765872228713263
2023-12-11,0.0018760591537027602,0.0025026663006971583,0.006234923081473143,-0.010714767732333635,0.009017366089096623,-0.002182585428492264,0.00020765872228713263
2023-12-12,0.003947226914451913,-0.008388822029569018,-0.008468032694761603,-0.0016272241728252212,-0.0006528533555565904,0.0064118456498719785,0.0002082539740062895
2023-12-13,0.014681514976253966,0.020022454188209714,0.01365050676929525,-0.00985611912134465,0.003486944830540859,-0.02181570930785381,0.00020726190672980415
2023-12-14,0.004470578915434018,0.025435688989742536,0.02507818364373292,-0.015803344096857505,0.009187989347197684,-0.024693208191649465,0.00020694445049951947
2023-12-15,-0.0009568809307272347,-0.008727596465281007,-0.010021946692324243,0.0029071019295139645,-0.009418775186490157,0.009886510602939103,0.00020734126605684796
2023-12-18,0.004160713340475078,-0.005974674954652433,-0.007003181874648018,0.005327910529803758,-0.004986018679438068,0.011324711174679584,0.00020734126605684796
2023-12-19,0.006527155711878416,0.0127698513644455,0.00742753546137848,-0.005241400099774825,0.0012195513732350793,-0.003810839143464863,0.00020785713952685162
2023-12-20,-0.014465664486380038,-0.002106777176871537,-0.001351091358692021,0.006632537262064081,0.000858050802644306,0.0072898892535953694,0.00020753968329656692
